111390 111391 111392 111393 111394,0.0011233466433181202,0.004066666666666666,3.7864997386932373
699810 575295 25986 25987 25988 25989 25990 25991 25992 25993 25994 25995 25996 25997 25998 479318 479319 479320 479321 528129 528130,0.0034001190788640737,0.016418055555555557,2.4282989501953125
916177 916178 916179 916149 916232 596916 596917 596918 596919 596920 596921 596922,0.0015739800904113095,0.0021374999999999996,3.065481662750244
84124 84141,3.1237370454950176e-05,0.0001,3.79367995262146
448061 448060 448059,0.0003917165313331609,0.0014,3.24135422706604
414547 414546 414545 414544 414543 414542 414541 414540 414539 414538 414537,0.005311125874212999,0.007537500000000001,2.420487880706787
223 224 225 226 240 864774 864775 79166 864776 864777 864778 864779,0.0008949219427315522,0.0020125000000000004,3.886375665664673
648253 648254 648277 648228 62264 62263 62262 62261 62260 62259 62244 62245 62246 62247 62304 62305 62306 62307 62308 62292 62293 62294 62309 62310 62311 648251,0.003414042341851107,0.010829166666666664,2.414658784866333
608734 608735 608736 608737 608738 608739 608740,0.0002052651277154451,0.0007333333333333334,3.050555944442749
327810 198630 198631 198632,0.00019060353195892574,0.0009333333333333333,3.7312400341033936
722879 533742 533741 533755 533756,0.002282977453824874,0.008373333333333333,3.191348075866699
904664 221185 240444 240443 240442 240441 240440 240439,0.0019926472949778735,0.0070041666666666655,2.411404609680176
299733 248546 248545 248544 255021,0.0008509579354033721,0.003933333333333334,3.7726893424987793
718205 718204 718203,0.0014074825914516683,0.001925,2.453831672668457
350442 350441 350440 350439 350438 350437 350436,0.0006076948349855655,0.0021999999999999997,3.0099451541900635
826786 826785 826784 826783 826782 514703 514704 514712 514700 514699 514698 514697 514696,0.004165293384035029,0.023733333333333332,3.737549304962158
195984 195983 195982 195981 195980 195979 195978,0.00021265403405828592,0.0006000000000000001,3.18896484375
38201 38202 38203,0.001097152477698059,0.0013333333333333333,2.4353489875793457
649010 649009 649008 649007 649006 649005 649004 649003 649002,0.0008232325019889948,0.0011000000000000003,3.822732925415039
6488 6489 6490 6491 6492 16172 869997 530527 569509 530511 569510 569511 569512 569513 569514 569515 530506 569516 530508,0.001870760105155807,0.00862,2.4529035091400146
421146 421145 421144 421143 421142,0.00018553378007492194,0.0006000000000000001,3.0362894535064697
374091 374092 374093 374094 731628 731629 731630,0.0009248546068590136,0.0046,3.7906477451324463
287765 261533 261532,0.0007702572328866585,0.0038333333333333336,3.2093827724456787
478584 478585 609030 609031 609032,0.0006249348766250509,0.0012166666666666667,2.450470209121704
944324 944325 944326 810808 810809 944336 944335 944334 944333,0.003085494549258797,0.012966666666666668,3.8457446098327637
129383 129384 129385 129386 129387 129388 129389,0.0007894113869003827,0.0028,2.4369161128997803
705604 705605 705606,0.002118060675184343,0.002588888888888889,3.062229633331299
314245 314244 314243,0.00036855266423960046,0.0013333333333333333,3.745814561843872
827148 827147 827150,0.0022500071315772127,0.009566666666666666,3.1865291595458984
153788 153789 153790 153791 153792,7.429644359574414e-05,0.00030000000000000003,2.416470766067505
21577 10972 10971,0.0005936835681488591,0.0022375000000000003,3.834735155105591
875257 875256 875255,0.0001516790469357636,0.0005333333333333334,2.453636884689331
534044 534045 534043 466055,0.0025492572915500307,0.009333333333333332,3.053133726119995
258066 258065 258064,7.617465983837252e-05,8.750000000000001e-05,3.76191782951355
873438 873465 873466 873467 873468 873469 873470 873471 871938 871954 535091 871943 871944 690 871945 540702 537833 540703 540704 540705 540706,0.002258599780861716,0.0067083333333333335,3.2406105995178223
356288 356287 356286 356285 356284 356283 356282 189529 189528 189527 189526 189525 189524,0.0017533869239001385,0.0071,2.4412078857421875
190440 190439 190438,0.0003837155823030247,0.0013666666666666666,3.821397542953491
245404 245405 245406 245407 245408 245409 245410,0.00011081054405727237,0.0003333333333333334,2.4345803260803223
692774 692775 692760,0.0003577256108119398,0.0004333333333333333,3.0136280059814453
693684 693685 693686 693687 693688,0.0007962531772670341,0.0028666666666666667,3.764002799987793
526751 526752 526753 526754 526755 526756 526757,0.004780651264150261,0.0073375,3.1803693771362305
628107 628106 628105 604737 604738 753695 753694 753693 753692,0.002570821633029225,0.009637499999999997,2.4372594356536865
310223 310224 310225 310226 310227 310228 310229,0.0018095477873874858,0.006600000000000001,3.8141634464263916
52189 52177 52190,0.00012993330314067802,0.000175,2.452348470687866
734466 734467 734468,0.0006625560214363229,0.0009,3.0486650466918945
901519 901520 901521 468204,0.00018018126174975207,0.0002375,3.792248487472534
261193 261192 261191,0.0001727122148932623,0.0006,3.2037434577941895
674866 674865 674864 674863,0.0005360396127107431,0.000775,2.4377169609069824
240792 240791 240790 240789 240788,0.0002765406768316038,0.001,3.9261672496795654
834786 834787 834788 834789 834790 834791 834792 834793 675558,0.0052939512790909065,0.006877777777777779,2.9251363277435303
833779 833778 833777,0.0005212036146087461,0.0019,3.7047736644744873
432163 432164 432165 432166 432167,0.0005894978229721547,0.0021333333333333334,4.798642635345459
792094 792093 792092,0.0007944105259377162,0.0029,4.136286973953247
481370 481369 481368,0.0008247741101945151,0.003033333333333333,3.0347306728363037
528106 820850 820851 820852 820853,0.0008271063126842975,0.0037666666666666664,4.814885854721069
653363 653362 653361 653360 653359 653358 653357,0.0009585308076281248,0.003533333333333333,3.066006898880005
808939 808940 808828 808803 808805 808910 808909,0.0014457622239115971,0.007033333333333333,4.011170864105225
12348 12349 12350 12351 12352 12353 12354 612786 612787 612788 612789 612790 19514 612791 555744 612792 612793 612794 612795 612796 612797,0.019900512694930327,0.0205989898989899,4.977449655532837
786967 786968 786969,0.00023649515393600026,0.0010666666666666667,3.3035147190093994
506518 502353 502352 502351 502350,0.0006391745371693267,0.0029333333333333334,2.508037805557251
778592 778593 476031,0.0002987283621530302,0.0011,3.856689929962158
681416 681417 681418 681419 681420,0.00013153472189200482,0.00014444444444444446,2.471548557281494
847376 847375 847374 847373 847372,0.0017450005894845183,0.0067,3.18918514251709
529462 529463 529464 529465 529466 529467 529468 529469 529470 529471 529472 529473 529474 529475 529476 529477 530468 530469 530470 530471 530472,0.006061978274979073,0.00669,3.812777042388916
674858 674857 674856 674735 674855,0.0015998589304686824,0.002175,3.216632604598999
180328 180327 180326 176850 176851,0.0002641471970560898,0.0040999999999999995,2.457296133041382
642404 642405 642406,0.00010728448259930592,0.0001375,3.850020408630371
659021 659022 659023 659024 659025 659026 659027,0.0008652947242839248,0.0011875000000000002,2.453481674194336
373300 373299 373298 373297 373207 373208 373209,0.001065341044338729,0.006233333333333334,3.0568437576293945
137301 137302 137303 137304 137305,0.00023575969987328285,0.0003125,3.7634575366973877
507188 507187,0.00042858472182731355,0.0015666666666666667,3.2936105728149414
40846 40845,0.0006849424475979768,0.0008333333333333333,2.589036703109741
342487 342488 342489 342490 342491 342492 342493,0.0006025351925397658,0.0022333333333333333,3.834498882293701
79046 79045 79044 79043 79042 588615 588635 588634 588633,0.0006174532101632048,0.008633333333333335,2.4770641326904297
303273 303272 303271 247581 247580,0.0006762968123488523,0.0025333333333333336,3.0514142513275146
