223 224 225 226 240 864774 864775 79166 864776 864777 864778 864779,0.0020125000000000004,3.8541738986968994
648253 648254 648277 648228 62264 62263 62262 62261 62260 62259 62244 62245 62246 62247 62304 62305 62306 62307 62308 62292 62293 62294 62309 62310 62311 648251,0.010829166666666664,2.519258499145508
608734 608735 608736 608737 608738 608739 608740,0.0007333333333333334,3.109715223312378
327810 198630 198631 198632,0.0009333333333333333,3.8660221099853516
722879 533742 533741 533755 533756,0.008373333333333333,3.574124574661255
904664 221185 240444 240443 240442 240441 240440 240439,0.0070041666666666655,2.7390549182891846
299733 248546 248545 248544 255021,0.003933333333333334,3.84782075881958
718205 718204 718203,0.001925,2.487924098968506
350442 350441 350440 350439 350438 350437 350436,0.0021999999999999997,3.831446647644043
826786 826785 826784 826783 826782 514703 514704 514712 514700 514699 514698 514697 514696,0.023733333333333332,2.498154401779175
195984 195983 195982 195981 195980 195979 195978,0.0006000000000000001,3.8498380184173584
38201 38202 38203,0.0013333333333333333,2.4999003410339355
649010 649009 649008 649007 649006 649005 649004 649003 649002,0.0011000000000000003,3.8128042221069336
6488 6489 6490 6491 6492 16172 869997 530527 569509 530511 569510 569511 569512 569513 569514 569515 530506 569516 530508,0.00862,3.2808849811553955
421146 421145 421144 421143 421142,0.0006000000000000001,2.5134775638580322
374091 374092 374093 374094 731628 731629 731630,0.0046,3.8752787113189697
287765 261533 261532,0.0038333333333333336,2.4996449947357178
478584 478585 609030 609031 609032,0.0012166666666666667,3.878016710281372
944324 944325 944326 810808 810809 944336 944335 944334 944333,0.012966666666666668,2.619013786315918
129383 129384 129385 129386 129387 129388 129389,0.0028,3.8069725036621094
705604 705605 705606,0.002588888888888889,2.4662485122680664
314245 314244 314243,0.0013333333333333333,3.8150599002838135
827148 827147 827150,0.009566666666666666,3.2384912967681885
153788 153789 153790 153791 153792,0.00030000000000000003,2.4837207794189453
21577 10972 10971,0.0022375000000000003,3.8470072746276855
875257 875256 875255,0.0005333333333333334,2.4992480278015137
534044 534045 534043 466055,0.009333333333333332,3.847180128097534
258066 258065 258064,8.750000000000001e-05,2.4532642364501953
873438 873465 873466 873467 873468 873469 873470 873471 871938 871954 535091 871943 871944 690 871945 540702 537833 540703 540704 540705 540706,0.0067083333333333335,3.792264461517334
356288 356287 356286 356285 356284 356283 356282 189529 189528 189527 189526 189525 189524,0.0071,2.461061954498291
190440 190439 190438,0.0013666666666666666,3.7735254764556885
245404 245405 245406 245407 245408 245409 245410,0.0003333333333333334,3.186842679977417
692774 692775 692760,0.0004333333333333333,2.4583349227905273
693684 693685 693686 693687 693688,0.0028666666666666667,3.850553274154663
526751 526752 526753 526754 526755 526756 526757,0.0073375,2.4778451919555664
628107 628106 628105 604737 604738 753695 753694 753693 753692,0.009637499999999997,3.856559991836548
310223 310224 310225 310226 310227 310228 310229,0.006600000000000001,2.5076723098754883
52189 52177 52190,0.000175,3.806544542312622
734466 734467 734468,0.0009,2.4279205799102783
901519 901520 901521 468204,0.0002375,3.7661311626434326
261193 261192 261191,0.0006,3.290771961212158
674866 674865 674864 674863,0.000775,2.5422043800354004
240792 240791 240790 240789 240788,0.001,3.8171658515930176
834786 834787 834788 834789 834790 834791 834792 834793 675558,0.006877777777777779,2.4716455936431885
833779 833778 833777,0.0019,3.8537895679473877
432163 432164 432165 432166 432167,0.0021333333333333334,2.4720163345336914
792094 792093 792092,0.0029,3.8651211261749268
481370 481369 481368,0.003033333333333333,2.460771083831787
528106 820850 820851 820852 820853,0.0037666666666666664,3.8184521198272705
653363 653362 653361 653360 653359 653358 653357,0.003533333333333333,3.229881525039673
808939 808940 808828 808803 808805 808910 808909,0.007033333333333333,2.4643771648406982
12348 12349 12350 12351 12352 12353 12354 612786 612787 612788 612789 612790 19514 612791 555744 612792 612793 612794 612795 612796 612797,0.0205989898989899,3.8191416263580322
786967 786968 786969,0.0010666666666666667,2.487670421600342
506518 502353 502352 502351 502350,0.0029333333333333334,3.8193461894989014
778592 778593 476031,0.0011,2.446014165878296
681416 681417 681418 681419 681420,0.00014444444444444446,3.8474323749542236
847376 847375 847374 847373 847372,0.0067,2.4560976028442383
529462 529463 529464 529465 529466 529467 529468 529469 529470 529471 529472 529473 529474 529475 529476 529477 530468 530469 530470 530471 530472,0.00669,4.313827991485596
674858 674857 674856 674735 674855,0.002175,3.940751552581787
180328 180327 180326 176850 176851,0.0040999999999999995,3.1205356121063232
642404 642405 642406,0.0001375,4.855534791946411
659021 659022 659023 659024 659025 659026 659027,0.0011875000000000002,3.121821880340576
373300 373299 373298 373297 373207 373208 373209,0.006233333333333334,4.835781097412109
137301 137302 137303 137304 137305,0.0003125,2.9954354763031006
507188 507187,0.0015666666666666667,4.774350643157959
40846 40845,0.0008333333333333333,3.0683796405792236
342487 342488 342489 342490 342491 342492 342493,0.0022333333333333333,4.693580865859985
79046 79045 79044 79043 79042 588615 588635 588634 588633,0.008633333333333335,4.14092230796814
303273 303272 303271 247581 247580,0.0025333333333333336,3.155646800994873
